t_date,meter_id,t_time,pay_type,duration
10,16,16,CC,195
112,16,17,CC,45
70,16,18,A,15
357,16,17,C,45
354,16,17,A,105
252,16,16,A,75
270,16,12,A,75
93,16,13,A,195
205,16,18,CC,135
207,16,17,CC,105
178,16,16,A,225
283,16,14,CC,165
100,16,12,C,195
185,16,13,CC,195
291,16,12,CC,135
52,16,18,A,15
90,16,9,A,225
221,16,16,A,45
212,16,18,CC,165
206,16,13,C,225
217,16,16,CC,165
252,16,13,A,75
172,16,10,CC,75
262,16,16,CC,195
121,16,14,C,225
330,16,9,CC,15
328,16,18,A,225
360,16,16,CC,15
41,16,13,A,75
146,16,11,CC,135
190,16,18,C,45
161,16,17,A,165
34,16,12,C,135
360,16,14,C,135
27,16,15,C,195
276,16,14,CC,45
204,16,11,CC,75
87,16,16,A,105
93,16,12,A,135
150,16,10,CC,75
87,16,18,CC,75
209,16,13,C,105
11,16,13,A,105
84,16,14,C,45
133,16,13,C,75
49,16,9,CC,225
151,16,16,C,75
3,16,18,A,165
22,16,16,CC,135
294,16,15,A,135
134,16,17,C,135
64,16,9,C,195
141,16,9,C,195
289,16,14,A,15
211,16,18,A,225
151,16,15,A,45
31,16,16,A,45
60,16,11,C,195
94,16,9,A,225
156,16,14,A,75
360,16,17,A,195
216,16,14,CC,75
203,16,11,CC,225
308,16,15,A,15
154,16,14,A,15
164,16,12,C,195
91,16,10,C,135
253,16,9,C,225
212,16,11,A,45
58,16,18,A,45
192,16,17,CC,135
233,16,12,C,225
57,16,14,A,135
55,16,12,C,45
53,16,10,CC,225
118,16,9,A,105
45,16,12,A,225
232,16,10,A,135
279,16,14,C,45
67,16,10,CC,135
319,16,12,C,195
336,16,13,CC,135
322,16,14,A,75
324,16,11,A,105
125,16,15,A,15
167,16,12,A,165
55,16,10,CC,105
185,16,15,CC,225
170,16,11,C,15
111,16,13,CC,105
321,16,9,C,165
13,16,17,C,165
315,16,15,A,15
88,16,11,A,45
174,16,15,C,105
284,16,9,C,15
275,16,10,CC,195
309,16,9,A,135
237,16,18,CC,15
258,16,16,CC,105
265,16,16,CC,225
17,16,15,CC,15
197,16,14,A,15
331,16,13,CC,195
272,16,17,A,75
179,16,17,CC,45
240,16,9,C,135
304,16,10,A,105
35,16,11,C,165
360,16,17,C,105
246,16,11,CC,15
295,16,12,A,165
27,16,10,C,225
280,16,10,A,135
161,16,17,CC,165
207,16,18,A,75
191,16,18,C,105
233,16,18,C,45
317,16,11,CC,195
265,16,9,C,105
90,16,11,C,75
38,16,10,C,105
261,16,9,C,195
280,16,9,CC,135
241,16,13,C,45
279,16,11,CC,75
206,16,14,A,195
161,16,13,CC,165
62,16,17,C,165
114,16,18,C,225
281,16,14,CC,225
270,16,13,C,45
316,16,15,C,15
52,16,15,C,225
71,16,16,A,105
151,16,11,CC,15
274,16,12,A,105
134,16,14,CC,75
140,16,17,CC,135
223,16,16,A,75
64,16,16,A,15
350,16,10,C,105
139,16,16,A,45
298,16,14,CC,105
297,16,13,CC,135
310,16,9,A,105
315,16,12,C,135
24,16,11,CC,225
244,16,10,A,15
226,16,17,CC,45
219,16,16,A,135
259,16,15,CC,75
176,16,9,CC,225
143,16,10,C,165
246,16,11,C,105
104,16,13,A,45
310,16,10,C,225
76,16,14,C,135
73,16,14,CC,105
79,16,12,A,105
211,16,12,CC,225
191,16,12,A,225
94,16,12,A,225
297,16,18,A,105
101,16,14,C,45
333,16,16,A,105
207,16,13,CC,225
172,16,12,C,225
359,16,15,C,105
77,16,10,CC,135
195,16,11,C,15
142,16,13,CC,15
22,16,15,CC,75
279,16,14,C,75
319,16,14,CC,165
289,16,18,A,105
164,16,18,C,105
205,16,11,C,75
266,16,15,C,135
27,16,18,CC,195
25,16,15,CC,195
260,16,15,C,135
105,16,11,CC,105
293,16,18,C,75
136,16,14,A,165
207,16,11,CC,225
239,16,15,CC,15
53,16,15,C,165
167,16,12,C,195
60,16,16,CC,195
225,16,18,C,135
333,16,18,CC,105
230,16,10,A,105
91,16,9,CC,165
283,16,15,A,195
56,16,15,A,195
35,16,9,A,45
69,16,12,CC,105
199,16,9,CC,165
307,16,18,A,165
319,16,10,CC,105
49,16,9,CC,165
363,16,14,C,15
298,16,18,CC,225
330,16,9,A,105
193,16,18,C,45
239,16,10,A,45
28,16,13,A,105
223,16,17,C,135
357,16,12,CC,45
186,16,9,C,105
280,16,17,A,45
162,16,15,CC,165
337,16,9,C,45
246,16,16,C,105
274,16,9,CC,75
202,16,12,A,135
167,16,15,CC,135
329,16,14,C,195
226,16,10,CC,195
57,16,15,A,225
223,16,16,A,195
35,16,18,CC,135
98,16,11,CC,165
247,16,13,C,15
175,16,11,A,165
227,16,18,C,165
326,16,16,A,15
206,16,18,CC,15
44,16,16,C,45
276,16,14,A,225
37,16,10,A,105
25,16,12,CC,45
195,16,17,A,165
45,16,12,CC,15
123,16,14,C,15
50,16,18,CC,105
251,16,15,CC,105
45,16,16,C,15
69,16,17,A,195
118,16,17,CC,105
46,16,11,C,225
71,16,10,CC,45
248,16,9,C,75
280,16,18,A,225
177,16,10,CC,45
262,16,9,A,15
181,16,14,A,165
17,16,11,A,15
84,16,16,C,75
122,16,15,A,135
272,16,10,C,195
13,16,14,A,135
77,16,10,C,135
346,16,11,A,105
241,16,11,A,75
314,16,11,CC,195
238,16,13,CC,135
94,16,18,C,75
142,16,12,C,15
16,16,15,CC,165
274,16,14,CC,165
230,16,16,A,135
252,16,18,CC,75
167,16,18,CC,45
169,16,14,CC,195
297,16,9,CC,165
227,16,14,CC,135
35,16,11,CC,75
331,16,10,A,105
308,16,17,C,105
169,16,15,C,195
32,16,12,A,15
122,16,12,CC,135
57,16,12,A,45
80,16,14,CC,45
88,16,13,CC,45
144,16,16,C,105
358,16,14,A,75
101,16,9,A,225
60,16,14,C,165
262,16,18,CC,165
280,16,17,CC,135
190,16,10,A,195
248,16,12,A,15
71,16,14,A,135
93,16,17,C,135
293,16,9,A,135
214,16,13,A,105
326,16,12,C,135
83,16,12,A,165
325,16,9,C,45
155,16,14,A,15
1,16,16,CC,75
354,16,14,C,15
319,16,16,C,75
354,16,13,C,45
17,16,15,CC,105
104,16,17,C,105
98,16,17,C,165
31,16,16,CC,165
97,16,15,A,45
295,16,14,A,225
261,16,14,A,105
335,16,14,CC,15
129,16,12,CC,15
274,16,14,CC,195
266,16,16,CC,195
363,16,9,A,75
254,16,17,C,195
142,16,16,CC,75
16,16,15,C,105
311,16,9,A,75
267,16,13,A,75
120,16,10,CC,135
25,16,12,CC,135
281,16,9,C,45
174,16,11,CC,135
233,16,10,A,75
111,16,14,CC,135
192,16,16,CC,15
335,16,13,CC,135
127,16,9,CC,195
174,16,9,CC,135
8,16,13,C,45
147,16,12,C,135
191,16,16,CC,45
216,16,9,A,105
265,16,14,CC,225
74,16,9,CC,135
281,16,11,CC,195
273,16,15,A,75
330,16,10,C,225
174,16,13,CC,105
13,16,13,CC,75
321,16,13,A,45
218,16,9,C,45
329,16,18,C,15
254,16,12,CC,15
197,16,18,A,135
142,16,17,CC,45
20,16,13,C,225
346,16,9,CC,165
274,16,14,CC,15
37,16,12,C,225
237,16,11,A,45
195,16,16,CC,105
351,16,14,CC,195
80,16,15,C,165
74,16,15,C,45
216,16,16,CC,15
91,16,17,C,75
316,16,18,CC,165
303,16,11,C,75
252,16,15,A,45
177,16,16,C,105
213,16,14,CC,15
38,16,17,A,45
88,16,18,CC,135
100,16,16,C,165
216,16,9,C,225
146,16,12,A,45
279,16,17,CC,195
135,16,11,A,15
81,16,15,C,45
27,16,12,CC,45
311,16,17,A,165
276,16,16,A,165
233,16,9,CC,75
260,16,18,CC,195
254,16,14,C,195
300,16,15,CC,225
176,16,10,A,15
193,16,12,C,165
178,16,18,C,165
234,16,13,A,225
122,16,11,C,15
349,16,14,C,15
64,16,13,CC,75
154,16,13,C,15
184,16,11,CC,105
74,16,17,CC,15
115,16,14,A,135
141,16,14,C,105
161,16,18,A,135
137,16,13,A,135
352,16,17,CC,165
332,16,14,A,195
316,16,14,C,225
178,16,12,A,105
262,16,16,CC,195
183,16,18,C,75
321,16,18,C,135
97,16,14,CC,105
55,16,10,A,75
163,16,12,C,75
210,16,18,CC,135
66,16,18,C,135
46,16,14,C,195
290,16,18,A,165
139,16,15,C,135
51,16,18,C,105
84,16,18,A,15
261,16,10,A,225
350,16,11,CC,225
91,16,10,C,135
300,16,10,A,135
203,16,18,A,135
319,16,18,C,105
270,16,9,C,105
268,16,17,A,45
4,16,13,CC,165
52,16,16,A,225
337,16,9,A,15
161,16,10,A,105
48,16,11,CC,225
251,16,14,C,45
113,16,13,C,75
185,16,12,C,225
279,16,18,CC,135
135,16,12,C,165
357,16,17,C,75
342,16,11,A,105
36,16,17,C,15
171,16,13,CC,165
302,16,10,C,105
303,16,17,A,165
280,16,11,CC,135
284,16,13,A,165
25,16,11,CC,75
351,16,9,CC,165
297,16,9,A,165
245,16,18,C,105
255,16,10,CC,225
340,16,9,CC,105
308,16,18,A,75
136,16,15,A,75
340,16,15,CC,135
118,16,14,A,195
246,16,15,CC,135
358,16,11,A,15
298,16,11,C,135
156,16,16,CC,45
118,16,10,C,75
307,16,13,A,195
228,16,14,CC,45
364,16,10,A,75
349,16,12,CC,15
90,16,10,A,165
9,16,17,C,195
140,16,13,A,15
172,16,13,A,105
43,16,14,A,135
147,16,15,CC,225
169,16,9,A,105
13,16,12,CC,75
288,16,12,C,105
296,16,13,C,135
77,16,16,A,45
7,16,11,A,75
175,16,13,A,165
317,16,9,C,45
226,16,9,A,75
291,16,16,A,15
133,16,9,C,75
146,16,11,CC,165
248,16,17,A,75
36,16,14,A,195
127,16,12,C,105
78,16,14,A,135
57,16,18,A,225
171,16,17,CC,75
190,16,17,CC,15
7,16,10,A,45
31,16,15,A,75
80,16,16,A,15
66,16,10,A,195
303,16,14,C,165
342,16,12,C,75
213,16,9,C,45
249,16,16,C,165
23,16,12,C,135
272,16,12,A,75
76,16,11,C,135
22,16,12,C,75
254,16,10,A,135
354,16,12,C,105
1,16,15,CC,45
15,16,13,C,195
120,16,14,C,45
203,16,10,A,225
223,16,18,CC,195
10,16,12,CC,195
203,16,15,CC,15
128,16,16,CC,75
22,16,15,CC,225
78,16,15,CC,225
122,16,13,CC,225
323,16,15,A,45
115,16,18,A,135
90,16,17,CC,195
144,16,17,CC,15
23,16,17,C,225
247,16,18,C,105
357,16,13,CC,45
20,16,11,A,15
141,16,17,C,45
308,16,18,C,45
318,16,10,C,75
11,16,18,A,105
346,16,13,A,15
44,16,13,A,15
69,16,17,A,165
303,16,15,C,105
169,16,12,A,195
24,16,10,A,165
276,16,17,A,165
272,16,11,A,75
272,16,17,C,15
354,16,12,A,15
156,16,11,C,105
85,16,14,CC,45
192,16,9,A,45
214,16,17,C,225
309,16,12,C,75
202,16,11,CC,225
168,16,11,CC,195
238,16,11,CC,165
37,16,15,A,225
22,16,9,CC,165
42,16,9,CC,45
158,16,12,C,45
282,16,18,A,165
204,16,12,C,15
172,16,10,C,225
153,16,18,C,225
241,16,11,A,135
7,16,11,C,135
326,16,12,A,135
307,16,17,A,45
295,16,10,CC,75
128,16,13,C,105
261,16,15,CC,105
11,16,15,A,195
333,16,10,C,195
100,16,13,A,195
267,16,10,C,105
247,16,18,A,195
111,16,15,C,165
323,16,9,C,225
64,16,18,C,105
9,16,14,CC,45
150,16,11,CC,75
210,16,9,CC,75
65,16,16,A,105
361,16,14,CC,75
184,16,9,C,135
258,16,14,C,75
108,16,13,CC,105
157,16,16,CC,45
119,16,13,CC,75
291,16,15,CC,135
63,16,10,C,165
272,16,13,A,15
340,16,9,C,165
17,16,18,CC,195
179,16,11,CC,135
277,16,14,A,135
144,16,15,CC,15
137,16,15,CC,15
67,16,17,C,135
196,16,9,C,165
228,16,9,A,105
7,16,12,A,135
268,16,16,C,195
34,16,16,A,195
273,16,13,A,45
317,16,12,C,45
168,16,11,CC,135
239,16,18,A,135
192,16,15,A,225
263,16,11,CC,75
200,16,11,CC,165
74,16,12,C,135
87,16,17,CC,165
276,16,10,A,195
256,16,13,C,225
203,16,16,A,225
227,16,9,C,165
101,16,12,C,225
111,16,9,CC,15
60,16,15,C,135
147,16,9,C,45
99,16,11,CC,165
231,16,14,A,15
126,16,9,CC,105
13,16,11,A,105
346,16,18,CC,105
126,16,13,CC,165
290,16,11,CC,75
280,16,15,A,225
37,16,9,C,225
198,16,10,C,45
233,16,17,C,75
64,16,18,C,105
52,16,13,A,45
6,16,9,A,105
351,16,18,C,45
282,16,16,C,105
107,16,11,A,225
4,16,13,A,225
359,16,15,A,225
94,16,12,C,75
209,16,13,A,135
66,16,9,C,105
253,16,18,C,195
66,16,17,A,15
114,16,9,C,225
216,16,13,A,195
163,16,17,C,75
49,16,17,A,135
329,16,18,A,45
339,16,12,C,195
45,16,11,CC,135
182,16,14,CC,165
172,16,17,CC,105
27,16,13,CC,135
59,16,16,A,225
83,16,11,C,75
70,16,13,A,195
281,16,12,C,165
31,16,13,A,165
266,16,9,C,225
52,16,17,C,195
352,16,17,CC,195
86,16,14,A,225
239,16,9,CC,135
60,16,10,A,195
65,16,10,CC,165
64,16,11,C,105
4,16,12,C,105
148,16,10,C,45
137,16,14,C,75
261,16,14,CC,15
210,16,9,C,105
156,16,9,CC,105
269,16,13,C,15
233,16,12,A,105
37,16,9,A,225
36,16,14,A,45
17,16,18,A,165
225,16,10,A,135
44,16,17,A,105
344,16,9,A,105
87,16,13,A,45
294,16,17,CC,75
20,16,15,C,105
294,16,10,A,135
130,16,17,C,75
251,16,11,CC,225
310,16,17,C,15
123,16,9,C,75
287,16,17,A,105
158,16,16,A,105
345,16,9,CC,225
280,16,10,A,45
153,16,18,A,45
66,16,10,C,165
90,16,11,A,15
153,16,16,C,225
134,16,10,C,45
227,16,14,A,15
196,16,9,A,105
30,16,10,CC,15
226,16,16,A,105
121,16,15,A,15
63,16,15,C,195
316,16,13,CC,165
91,16,9,CC,135
125,16,18,C,225
120,16,16,A,75
70,16,18,C,165
120,16,11,A,225
335,16,14,C,45
130,16,10,C,45
359,16,10,C,165
165,16,16,A,75
160,16,12,A,195
346,16,12,C,225
53,16,13,A,225
347,16,10,A,135
53,16,15,C,225
114,16,11,C,15
353,16,14,C,75
298,16,18,CC,225
336,16,10,C,105
260,16,11,C,165
113,16,18,C,75
99,16,17,CC,75
262,16,12,A,105
154,16,9,C,195
300,16,11,C,195
1,16,10,A,225
295,16,11,A,105
274,16,14,C,165
101,16,15,CC,165
57,16,17,A,165
184,16,10,C,75
57,16,14,CC,195
20,16,13,A,225
353,16,16,C,135
71,16,10,C,225
15,16,14,C,165
337,16,16,CC,165
179,16,17,CC,225
90,16,16,C,75
205,16,18,C,165
213,16,17,A,135
253,16,18,A,225
71,16,10,A,75
60,16,12,A,135
123,16,15,A,165
92,16,18,C,15
0,16,13,A,225
174,16,15,C,135
333,16,14,A,15
160,16,16,CC,105
52,16,14,CC,75
351,16,18,A,45
301,16,17,A,165
153,16,17,A,195
38,17,12,A,195
62,17,13,C,225
29,17,12,A,15
92,17,17,CC,225
206,17,14,A,135
284,17,10,CC,165
6,17,16,C,135
154,17,17,C,75
55,17,12,CC,75
50,17,12,A,45
151,17,13,CC,15
151,17,11,C,135
290,17,11,CC,165
231,17,17,CC,195
18,17,14,CC,45
363,17,9,CC,195
139,17,12,C,105
277,17,15,CC,225
356,17,17,CC,75
217,17,16,C,75
188,17,15,CC,105
149,17,17,A,45
335,17,14,C,225
200,17,11,C,195
171,17,15,C,135
196,17,18,C,225
94,17,13,A,135
238,17,15,C,15
109,17,15,A,165
6,17,18,CC,195
15,17,12,A,135
34,17,9,C,75
191,17,14,CC,15
182,17,17,A,105
323,17,17,CC,135
95,17,18,A,165
340,17,14,C,45
259,17,14,C,45
228,17,10,A,75
129,17,15,CC,75
137,17,14,A,75
294,17,12,A,135
221,17,15,A,225
98,17,15,A,135
190,17,16,C,75
235,17,11,C,165
170,17,18,A,105
114,17,13,A,45
76,17,9,C,15
20,17,9,A,45
261,17,9,C,225
303,17,13,A,225
32,17,13,C,195
139,17,9,CC,135
316,17,16,A,15
186,17,14,A,165
232,17,17,C,195
303,17,14,CC,75
314,17,14,CC,75
262,17,9,CC,15
357,17,10,C,105
134,17,13,A,165
339,17,12,C,135
312,17,12,CC,195
13,17,13,A,105
170,17,13,C,45
276,17,14,A,105
364,17,15,A,15
90,17,10,C,15
104,17,18,C,15
62,17,14,C,105
3,17,11,A,165
175,17,9,A,195
247,17,10,C,135
337,17,13,A,45
118,17,17,CC,45
86,17,18,A,165
41,17,11,A,15
276,17,16,CC,195
134,17,10,C,45
125,17,9,C,75
118,17,16,A,15
238,17,12,A,105
98,17,16,C,195
160,17,9,CC,225
189,17,14,C,135
186,17,11,CC,75
345,17,17,CC,15
224,17,11,CC,225
316,17,10,CC,135
87,17,16,A,105
135,17,17,CC,15
351,17,13,C,165
184,17,13,A,225
118,17,11,CC,165
339,17,17,CC,135
282,17,16,C,165
219,17,15,CC,135
183,17,15,C,15
255,17,10,A,15
69,17,10,CC,105
186,17,16,CC,75
251,17,9,CC,75
216,17,11,C,165
326,17,13,CC,75
139,17,10,C,105
319,17,17,C,225
79,17,15,CC,105
280,17,11,C,165
155,17,17,CC,15
266,17,15,A,195
101,17,9,CC,105
300,17,13,C,105
94,17,17,A,165
120,17,14,CC,105
169,17,18,C,135
269,17,15,A,165
266,17,11,C,135
11,17,15,C,195
35,17,17,A,15
235,17,11,CC,15
331,17,18,A,135
206,17,14,C,15
329,17,12,CC,225
239,17,14,CC,45
186,17,11,CC,15
323,17,10,CC,195
297,17,10,CC,75
188,17,17,C,15
169,17,16,CC,15
137,17,15,C,45
171,17,12,A,225
43,17,14,CC,15
22,17,9,C,165
120,17,10,C,195
34,17,18,C,195
333,17,9,A,135
338,17,16,C,15
157,17,9,C,165
262,17,10,C,195
98,17,12,C,45
248,17,10,C,195
258,17,14,A,45
126,17,15,CC,195
73,17,9,C,75
242,17,13,CC,225
260,17,10,CC,105
146,17,12,C,75
101,17,16,C,45
213,17,11,C,75
227,17,11,A,195
88,17,17,A,15
338,17,16,CC,105
8,17,9,C,225
156,17,12,CC,105
76,17,9,CC,195
18,17,10,C,195
39,17,18,A,75
130,17,10,C,15
182,17,13,A,75
364,17,12,CC,45
178,17,14,C,105
162,17,18,C,225
253,17,14,CC,105
167,17,18,A,195
183,17,12,C,165
28,17,10,C,225
67,17,10,C,225
349,17,18,C,195
78,17,15,A,165
125,17,13,CC,15
98,17,17,CC,165
99,17,16,CC,225
41,17,17,CC,15
284,17,9,A,165
174,17,9,A,165
322,17,18,C,105
318,17,11,CC,135
27,17,10,CC,75
199,17,15,C,75
244,17,14,A,165
67,17,11,C,195
140,17,15,C,45
339,17,9,A,165
24,17,11,A,135
193,17,13,A,45
225,17,17,C,15
247,17,11,A,225
321,17,18,C,135
142,17,9,C,15
64,17,17,C,195
332,17,15,C,75
209,17,15,CC,195
182,17,11,CC,15
304,17,10,CC,165
314,17,14,CC,75
63,17,13,CC,135
323,17,15,A,75
232,17,17,A,195
209,17,10,C,165
154,17,13,C,15
331,17,11,C,135
30,17,16,CC,75
290,17,10,C,135
214,17,10,A,135
203,17,10,A,75
321,17,11,CC,105
174,17,18,CC,105
170,17,16,A,195
267,17,14,CC,135
24,17,10,C,45
113,17,13,CC,15
67,17,11,CC,195
342,17,9,A,165
273,17,11,A,105
230,17,14,C,105
81,17,10,C,135
197,17,14,CC,45
325,17,9,C,105
136,17,18,A,225
270,17,13,A,15
91,17,15,A,195
120,17,10,CC,225
316,17,12,C,15
57,17,9,A,135
345,17,12,C,225
204,17,10,CC,195
56,17,16,A,165
286,17,18,A,225
246,17,12,CC,165
277,17,12,A,45
311,17,9,A,135
24,17,16,A,165
321,17,15,A,225
153,17,18,CC,225
336,17,14,C,45
3,17,11,A,135
254,17,17,CC,75
104,17,10,C,225
273,17,18,CC,195
21,17,18,CC,15
206,17,18,C,45
340,17,10,A,15
303,17,12,CC,165
251,17,9,C,15
154,17,10,CC,225
192,17,9,C,225
267,17,12,A,135
0,17,18,A,165
253,17,14,A,195
21,17,12,A,135
32,17,13,C,45
90,17,10,A,135
242,17,17,A,45
162,17,16,C,135
237,17,12,CC,45
309,17,11,A,45
255,17,15,CC,15
6,17,10,A,135
315,17,16,A,15
6,17,17,A,105
262,17,16,C,105
192,17,13,A,195
296,17,12,A,135
86,17,15,CC,105
144,17,9,C,75
212,17,13,A,225
358,17,9,C,15
325,17,9,CC,45
153,17,11,C,15
237,17,18,A,165
37,17,11,C,225
347,17,17,C,105
300,17,16,C,75
221,17,17,C,225
224,17,18,CC,225
309,17,13,CC,165
235,17,16,A,165
321,17,12,CC,45
11,17,18,CC,195
213,17,17,C,225
169,17,10,A,225
298,17,17,CC,195
181,17,17,CC,105
342,17,15,C,75
172,17,10,A,15
296,17,16,C,195
361,17,13,C,15
357,17,18,CC,45
347,17,10,A,225
353,17,10,A,165
27,17,13,A,225
216,17,12,C,135
11,17,10,CC,225
25,17,16,C,15
286,17,18,C,75
21,17,18,CC,195
279,17,9,C,75
79,17,18,CC,75
164,17,15,C,45
268,17,10,CC,75
44,17,11,A,105
305,17,17,CC,135
249,17,13,C,225
167,17,15,C,15
55,17,14,A,195
9,17,10,A,45
57,17,10,C,45
59,17,14,C,75
332,17,15,A,75
329,17,12,CC,195
330,17,16,A,195
73,17,14,A,195
363,17,11,A,195
188,17,13,CC,135
304,17,10,A,225
172,17,15,A,105
132,17,15,C,225
34,17,11,C,135
136,17,16,C,165
262,17,10,A,135
9,17,16,A,225
25,17,18,C,15
88,17,15,A,45
136,17,15,CC,165
350,17,17,CC,105
88,17,13,A,45
58,17,16,CC,165
211,17,10,C,195
245,17,10,C,45
256,17,12,C,75
312,17,14,A,135
170,17,10,C,225
30,17,9,A,165
239,17,11,A,195
122,17,12,CC,165
158,17,14,A,225
330,17,16,CC,45
112,17,11,A,15
358,17,10,A,135
88,17,10,A,165
102,17,12,CC,135
289,17,11,A,15
333,17,10,C,225
72,17,11,C,75
176,17,10,CC,75
175,17,18,A,15
107,17,17,CC,225
291,17,15,C,45
273,17,13,A,195
147,17,18,C,165
350,17,18,CC,225
149,17,18,CC,165
206,17,17,CC,45
284,17,13,A,15
356,17,11,CC,135
214,17,15,A,195
332,17,11,A,135
297,17,13,C,75
53,17,11,C,75
195,17,15,CC,225
126,17,14,C,75
239,17,15,C,75
157,17,15,A,165
37,17,9,C,135
139,17,16,CC,225
84,17,14,CC,135
122,17,13,C,15
87,17,10,CC,165
332,17,14,A,105
206,17,14,C,195
333,17,14,A,165
85,17,11,C,75
170,17,9,CC,225
137,17,14,CC,15
331,17,14,CC,195
43,17,10,CC,15
162,17,12,CC,45
129,17,15,C,105
140,17,11,CC,225
273,17,11,CC,225
364,17,17,A,195
269,17,13,CC,15
211,17,9,A,45
62,17,17,C,135
186,17,17,CC,165
122,17,10,CC,225
330,17,15,CC,45
199,17,11,A,135
186,17,11,A,195
10,17,17,A,105
111,17,9,CC,165
193,17,12,C,45
79,17,12,CC,165
9,17,9,A,105
160,17,11,C,15
246,17,14,A,15
185,17,11,A,195
351,17,15,A,135
22,17,11,C,195
184,17,10,C,195
185,17,17,C,225
20,17,16,CC,105
344,17,10,CC,15
114,17,16,CC,195
242,17,13,C,135
163,17,18,CC,165
49,17,17,CC,135
23,17,10,C,165
342,17,18,A,135
18,17,17,CC,165
30,17,14,A,225
209,17,12,CC,75
311,17,12,CC,225
189,17,18,CC,135
23,17,11,C,165
212,17,18,A,15
91,17,13,CC,135
214,17,14,A,15
219,17,18,A,15
267,17,11,A,105
356,17,13,A,75
71,17,9,CC,165
231,17,10,A,135
51,17,13,C,165
72,17,10,A,165
325,17,18,C,75
218,17,10,A,165
330,17,13,C,105
209,17,14,C,195
346,17,10,C,225
116,17,10,CC,135
118,17,11,C,165
310,17,11,A,195
156,17,17,CC,15
16,17,16,C,105
192,17,12,CC,15
112,17,12,C,165
184,17,12,CC,15
2,17,18,A,225
35,17,14,CC,15
175,17,11,A,225
0,17,18,A,135
162,17,17,CC,135
137,17,13,C,225
86,17,15,C,135
302,17,9,A,45
310,17,18,A,15
343,17,18,CC,195
48,17,13,C,45
244,17,17,A,225
353,17,13,A,105
83,17,18,C,135
350,17,12,CC,225
294,17,18,A,75
146,17,14,A,195
121,17,18,A,105
86,17,17,CC,45
192,17,12,CC,165
309,17,9,C,75
20,17,13,A,105
233,17,13,CC,225
56,17,16,CC,75
263,17,15,A,165
205,17,10,C,75
185,17,15,CC,135
196,17,16,A,105
260,17,9,C,165
234,17,9,A,135
357,17,13,A,105
186,17,18,A,165
226,17,15,C,105
63,17,18,CC,75
109,17,14,C,105
220,17,16,A,165
231,17,17,C,225
242,17,18,A,135
326,17,14,C,195
107,17,17,C,195
340,17,16,C,45
328,17,9,C,165
35,17,10,CC,45
262,17,11,A,165
52,17,14,CC,225
112,17,9,CC,105
335,17,9,C,225
337,17,15,CC,135
95,17,10,A,45
18,17,15,A,75
267,17,12,CC,45
364,17,13,CC,195
123,17,9,CC,105
296,17,18,C,15
186,17,16,C,45
186,17,13,A,105
88,17,17,A,195
203,17,12,CC,15
101,17,16,A,75
140,17,9,C,75
214,17,13,CC,195
115,17,18,CC,225
274,17,15,CC,75
102,17,14,A,15
154,17,13,CC,75
213,17,17,C,135
338,17,9,A,15
247,17,15,C,15
123,17,12,CC,15
240,17,12,CC,135
30,17,12,CC,75
363,17,14,C,195
148,17,10,A,75
79,17,15,CC,195
326,17,17,CC,165
230,17,12,CC,15
164,17,15,C,195
65,17,18,CC,165
346,17,10,A,45
255,17,12,A,15
20,17,18,CC,75
120,17,18,CC,45
53,17,15,C,135
6,17,13,CC,75
329,17,16,C,75
199,17,14,CC,15
216,17,10,C,165
186,17,13,A,75
7,17,14,CC,165
354,17,12,C,45
220,17,16,A,195
226,17,12,A,165
220,17,13,CC,195
363,17,15,C,225
171,17,9,C,135
238,17,10,A,75
251,17,17,A,195
296,17,11,C,195
233,17,15,A,165
77,17,9,C,45
276,17,17,CC,195
3,17,11,C,195
36,17,12,C,195
244,17,17,A,75
27,17,15,CC,45
283,17,16,C,15
66,17,13,C,75
149,17,12,A,195
101,17,14,A,165
177,17,16,C,45
280,17,16,CC,105
356,17,12,A,195
79,17,14,CC,225
70,17,9,C,45
205,17,14,A,225
76,17,14,C,15
178,17,17,C,225
125,17,12,A,105
165,17,18,A,75
323,17,15,A,195
101,17,16,CC,45
255,17,13,C,105
308,17,18,A,195
171,17,15,A,45
321,17,15,CC,135
248,17,15,CC,75
360,17,11,A,105
270,17,18,CC,135
80,17,10,A,15
73,17,12,CC,195
342,17,14,A,15
249,17,10,CC,135
203,17,18,CC,225
186,17,18,C,75
58,17,14,C,195
10,17,18,A,225
15,17,12,C,75
295,17,15,A,225
148,17,12,C,105
109,17,13,C,165
45,17,9,CC,105
27,17,16,A,15
293,17,11,A,195
128,17,13,C,195
49,17,13,CC,135
35,17,17,A,225
176,17,11,C,15
333,17,10,C,135
247,17,12,C,45
213,17,10,A,15
289,17,18,A,135
216,17,16,CC,165
226,17,17,C,45
279,17,9,A,135
226,17,15,C,15
22,17,9,C,15
294,17,13,A,225
233,17,11,C,135
310,17,14,A,45
211,17,11,CC,15
128,17,13,CC,135
158,17,14,C,165
275,17,14,CC,165
174,17,12,A,15
4,17,10,A,225
288,17,17,C,75
263,17,14,CC,15
328,17,11,A,195
192,17,17,A,225
308,17,13,A,105
164,17,13,CC,135
107,17,16,CC,15
246,17,15,CC,195
45,17,10,C,105
41,17,18,A,75
38,17,10,A,45
69,17,13,A,15
226,17,18,CC,15
352,17,18,A,75
185,17,13,CC,195
349,17,15,A,165
62,17,17,A,195
199,17,11,A,105
305,17,9,C,135
